timestamp,dew,pressure,rain_rate,rh,temp,vpd,wind
2016-06-01 03:48:00,5.0,1030.7,0.0,88.0,6.8,119.0,0.0
2016-06-01 03:53:00,5.1,1031.0,0.0,89.0,6.8,109.0,1.4
2016-06-01 03:58:00,5.1,1030.7,0.0,88.0,6.9,119.0,0.0
2016-06-01 04:03:00,5.2,1030.7,0.0,88.0,7.1,121.0,0.0
2016-06-01 04:08:00,5.3,1030.7,0.0,88.0,7.2,122.0,0.0
2016-06-01 04:18:00,5.5,1031.0,0.0,88.0,7.4,124.0,0.0
2016-06-01 04:23:00,5.6,1031.0,0.0,88.0,7.5,124.0,1.4
2016-06-01 04:28:00,5.7,1031.0,0.0,87.0,7.7,137.0,0.0
2016-06-01 04:43:00,5.6,1031.0,0.0,86.0,7.8,148.0,0.0
2016-06-01 04:58:00,5.5,1031.0,0.0,85.0,7.9,160.0,0.0
2016-06-01 05:03:00,5.6,1031.0,0.0,85.0,8.0,161.0,0.0
2016-06-01 05:13:00,5.8,1031.0,0.0,86.0,8.0,150.0,0.0
2016-06-01 05:18:00,5.7,1031.0,0.0,86.0,7.9,149.0,0.0
2016-06-01 05:28:00,5.7,1031.0,0.0,85.0,8.1,162.0,0.0
2016-06-01 05:33:00,5.9,1031.0,0.0,86.0,8.1,151.0,0.0
2016-06-01 06:14:00,5.6,1031.0,0.0,84.0,8.1,173.0,0.0
2016-06-01 06:29:00,5.5,1031.0,0.0,83.0,8.2,185.0,1.4
2016-06-01 06:39:00,5.5,1031.4,0.0,83.0,8.2,185.0,0.0
2016-06-01 06:49:00,5.5,1031.7,0.0,83.0,8.2,185.0,0.0
2016-06-01 06:54:00,5.6,1031.7,0.0,83.0,8.3,186.0,1.4
2016-06-01 06:59:00,5.6,1031.7,0.0,83.0,8.3,186.0,0.0
2016-06-01 07:14:00,5.5,1031.7,0.0,83.0,8.2,185.0,3.2
2016-06-01 07:44:00,5.5,1031.7,0.0,82.0,8.4,198.0,1.4
2016-06-01 07:49:00,5.7,1032.1,0.0,83.0,8.4,187.0,1.4
2016-06-01 07:54:00,5.8,1032.1,0.0,83.0,8.5,189.0,0.0
2016-06-01 08:04:00,5.7,1031.7,0.0,82.0,8.6,201.0,0.0
2016-06-01 08:09:00,5.7,1032.1,0.0,82.0,8.6,201.0,1.4
2016-06-01 08:19:00,5.8,1031.7,0.0,82.0,8.7,202.0,1.4
2016-06-01 08:29:00,6.1,1031.7,0.0,82.0,9.0,207.0,0.0
2016-06-01 08:40:00,5.8,1032.1,0.0,80.0,9.1,231.0,0.0
2016-06-01 08:45:00,5.7,1032.1,0.0,80.0,9.0,230.0,0.0
2016-06-01 09:00:00,5.8,1031.7,0.0,79.0,9.3,246.0,0.0
2016-06-01 09:05:00,5.9,1031.7,0.0,79.0,9.4,248.0,1.4
2016-06-01 09:10:00,6.0,1031.7,0.0,78.0,9.7,265.0,1.4
2016-06-01 09:15:00,6.0,1031.7,0.0,77.0,9.8,279.0,1.4
2016-06-01 09:20:00,5.9,1031.7,0.0,76.0,9.9,293.0,1.4
2016-06-01 09:25:00,5.9,1031.7,0.0,74.0,10.3,326.0,1.4
2016-06-01 09:30:00,5.8,1031.7,0.0,73.0,10.4,340.0,1.4
2016-06-01 09:35:00,6.2,1031.7,0.0,74.0,10.6,332.0,0.0
2016-06-01 09:40:00,5.7,1031.7,0.0,71.0,10.7,373.0,1.4
2016-06-01 09:45:00,5.7,1031.7,0.0,71.0,10.7,373.0,0.0
2016-06-01 09:50:00,5.8,1031.7,0.0,71.0,10.8,376.0,0.0
2016-06-01 09:55:00,5.8,1031.7,0.0,71.0,10.9,378.0,3.2
2016-06-01 10:00:00,5.8,1031.7,0.0,71.0,10.9,378.0,1.4
2016-06-01 10:05:00,5.8,1031.7,0.0,70.0,11.1,396.0,0.0
2016-06-01 10:10:00,5.9,1031.7,0.0,70.0,11.2,399.0,1.4
2016-06-01 10:15:00,5.8,1031.7,0.0,69.0,11.3,415.0,1.4
2016-06-01 10:25:00,6.0,1031.7,0.0,70.0,11.3,402.0,0.0
2016-06-01 10:30:00,5.9,1031.7,0.0,68.0,11.6,437.0,1.4
2016-06-01 10:36:00,5.7,1031.7,0.0,67.0,11.6,451.0,1.4
2016-06-01 10:41:00,5.7,1031.7,0.0,66.0,11.8,471.0,1.4
2016-06-01 10:46:00,5.9,1031.7,0.0,67.0,11.8,457.0,3.2
2016-06-01 10:51:00,5.7,1031.7,0.0,66.0,11.9,474.0,1.4
2016-06-01 10:56:00,5.7,1031.4,0.0,66.0,11.9,474.0,1.4
2016-06-01 11:01:00,6.0,1031.4,0.0,66.0,12.2,483.0,3.2
2016-06-01 11:06:00,5.8,1031.4,0.0,65.0,12.2,497.0,0.0
2016-06-01 11:11:00,6.0,1031.4,0.0,66.0,12.2,483.0,0.0
2016-06-01 11:16:00,5.9,1031.0,0.0,66.0,12.1,480.0,4.7
2016-06-01 11:21:00,5.9,1031.0,0.0,66.0,12.1,480.0,0.0
2016-06-01 11:26:00,5.8,1031.0,0.0,65.0,12.2,497.0,1.4
2016-06-01 11:31:00,6.0,1031.0,0.0,66.0,12.2,483.0,3.2
2016-06-01 11:36:00,5.9,1031.0,0.0,65.0,12.3,501.0,1.4
2016-06-01 11:41:00,6.2,1030.7,0.0,66.0,12.4,490.0,3.2
2016-06-01 11:46:00,6.0,1030.7,0.0,65.0,12.4,504.0,0.0
2016-06-01 11:51:00,6.7,1030.7,0.0,65.0,13.1,528.0,3.2
2016-06-01 11:56:00,6.4,1030.4,0.0,64.0,13.1,543.0,3.2
2016-06-01 12:01:00,6.5,1030.4,0.0,64.0,13.2,546.0,1.4
2016-06-01 12:06:00,6.4,1030.0,0.0,64.0,13.1,543.0,1.4
2016-06-01 12:11:00,6.7,1030.0,0.0,65.0,13.1,528.0,1.4
2016-06-01 12:16:00,6.4,1030.0,0.0,65.0,12.8,517.0,1.4
2016-06-01 12:21:00,6.7,1030.0,0.0,65.0,13.1,528.0,0.0
2016-06-01 12:26:00,6.4,1030.0,0.0,64.0,13.1,543.0,0.0
2016-06-01 12:31:00,6.5,1030.0,0.0,64.0,13.2,546.0,1.4
2016-06-01 12:36:00,6.3,1029.7,0.0,63.0,13.2,561.0,0.0
2016-06-01 12:41:00,6.3,1030.0,0.0,64.0,12.9,536.0,0.0
2016-06-01 12:47:00,6.6,1029.7,0.0,65.0,13.0,524.0,0.0
2016-06-01 12:52:00,6.5,1029.7,0.0,65.0,12.9,521.0,1.4
2016-06-01 12:57:00,6.7,1029.7,0.0,65.0,13.1,528.0,0.0
2016-06-01 13:13:00,6.6,1029.3,0.0,64.0,13.3,550.0,1.4
2016-06-01 13:18:00,7.4,1029.3,0.0,67.0,13.4,507.0,0.0
2016-06-01 13:26:00,7.0,1029.3,0.0,63.0,13.9,588.0,0.0
2016-06-01 13:32:00,7.3,1029.3,0.0,65.0,13.8,552.0,1.4
2016-06-01 13:38:00,7.4,1029.3,0.0,65.0,13.9,556.0,1.4
2016-06-01 13:48:00,7.4,1029.0,0.0,65.0,13.9,556.0,1.4
2016-06-01 13:53:00,7.4,1029.0,0.0,65.0,13.9,556.0,0.0
2016-06-01 13:58:00,7.4,1029.0,0.0,65.0,13.9,556.0,3.2
2016-06-01 14:23:00,7.9,1028.7,0.0,68.0,13.7,502.0,1.4
2016-06-01 14:28:00,7.7,1028.7,0.0,68.0,13.5,495.0,1.4
2016-06-01 14:33:00,7.7,1028.7,0.0,69.0,13.3,473.0,0.0
2016-06-01 14:38:00,7.4,1028.7,0.0,68.0,13.2,485.0,0.0
2016-06-01 14:43:00,7.5,1028.7,0.0,69.0,13.1,467.0,1.4
2016-06-01 14:53:00,7.5,1028.3,0.0,69.0,13.1,467.0,0.0
2016-06-01 15:03:00,7.6,1028.3,0.0,69.0,13.2,470.0,0.0
2016-06-01 15:13:00,7.5,1028.7,0.0,69.0,13.1,467.0,0.0
2016-06-01 15:23:00,7.4,1028.7,0.0,69.0,13.0,464.0,0.0
2016-06-01 15:28:00,7.7,1028.7,0.0,70.0,13.0,449.0,0.0
2016-06-01 15:38:00,7.7,1028.7,0.0,70.0,13.0,449.0,1.4
2016-06-01 15:43:00,8.0,1028.7,0.0,72.0,12.9,417.0,0.0
2016-06-01 15:48:00,8.1,1028.7,0.0,73.0,12.8,399.0,0.0
2016-06-01 15:53:00,8.3,1028.7,0.0,74.0,12.8,384.0,0.0
2016-06-01 15:58:00,7.8,1028.7,0.0,72.0,12.7,411.0,0.0
2016-06-01 16:03:00,7.5,1028.7,0.0,71.0,12.6,423.0,0.0
2016-06-01 16:13:00,7.4,1028.7,0.0,71.0,12.5,420.0,0.0
2016-06-01 16:18:00,7.8,1029.0,0.0,74.0,12.3,372.0,1.4
2016-06-01 16:23:00,8.1,1029.0,0.0,78.0,11.8,304.0,1.4
2016-06-01 16:28:00,8.3,1029.0,0.3,82.0,11.3,241.0,0.0
2016-06-01 16:33:00,8.5,1029.0,0.3,85.0,10.9,196.0,0.0
2016-06-01 16:38:00,8.5,1029.0,0.3,87.0,10.6,166.0,0.0
2016-06-01 16:43:00,8.5,1029.0,0.5,88.0,10.4,151.0,0.0
2016-06-01 16:48:00,8.6,1029.0,0.5,89.0,10.3,138.0,0.0
2016-06-01 16:53:00,8.7,1029.0,0.5,90.0,10.3,125.0,0.0
2016-06-01 16:58:00,8.6,1029.3,0.5,90.0,10.2,124.0,0.0
2016-06-01 17:04:00,8.6,1029.3,0.5,91.0,10.0,110.0,0.0
2016-06-01 17:14:00,8.7,1029.3,0.5,92.0,9.9,98.0,0.0
2016-06-01 17:29:00,8.8,1029.3,0.5,93.0,9.9,85.0,0.0
2016-06-01 17:39:00,8.7,1029.3,0.5,93.0,9.8,85.0,0.0
2016-06-01 17:49:00,9.0,1029.3,0.5,94.0,9.9,73.0,0.0
2016-06-01 17:59:00,8.9,1029.3,0.5,94.0,9.8,73.0,0.0
2016-06-01 18:14:00,8.8,1029.3,0.5,94.0,9.7,72.0,1.4
2016-06-01 18:19:00,8.8,1029.3,0.5,94.0,9.7,72.0,0.0
2016-06-01 18:24:00,8.7,1029.3,0.5,94.0,9.6,72.0,0.0
2016-06-01 18:29:00,8.7,1029.7,0.5,94.0,9.6,72.0,0.0
2016-06-01 18:34:00,8.6,1029.7,0.5,94.0,9.5,71.0,0.0
2016-06-01 18:44:00,8.7,1029.7,0.8,94.0,9.6,72.0,1.4
2016-06-01 18:49:00,8.6,1029.7,0.8,94.0,9.5,71.0,1.4
2016-06-01 18:54:00,8.4,1029.7,0.8,92.0,9.6,96.0,3.2
2016-06-01 18:59:00,8.4,1029.7,0.8,92.0,9.6,96.0,0.0
2016-06-01 19:04:00,8.4,1029.7,1.0,92.0,9.6,96.0,1.4
2016-06-01 19:09:00,8.3,1029.7,0.8,92.0,9.5,95.0,0.0
2016-06-01 19:14:00,8.3,1029.7,0.8,93.0,9.4,83.0,1.4
2016-06-01 19:20:00,8.2,1029.7,0.5,93.0,9.3,82.0,0.0
2016-06-01 19:30:00,8.1,1029.7,0.5,93.0,9.2,81.0,0.0
2016-06-01 19:35:00,8.3,1030.0,0.5,94.0,9.2,70.0,0.0
2016-06-01 19:40:00,8.2,1030.0,0.5,94.0,9.1,69.0,0.0
2016-06-01 19:45:00,8.2,1030.0,0.3,94.0,9.1,69.0,1.4
2016-06-01 19:50:00,8.2,1030.0,0.3,94.0,9.1,69.0,0.0
2016-06-01 20:00:00,8.1,1030.0,0.3,94.0,9.0,69.0,0.0
2016-06-01 20:05:00,8.1,1030.0,0.0,94.0,9.0,69.0,1.4
2016-06-01 20:10:00,8.0,1030.0,0.0,94.0,8.9,68.0,1.4
2016-06-01 20:15:00,8.0,1030.0,0.0,94.0,8.9,68.0,0.0
2016-06-01 20:20:00,7.9,1030.0,0.0,94.0,8.8,68.0,1.4
2016-06-01 20:25:00,7.9,1030.0,0.0,94.0,8.8,68.0,0.0
2016-06-01 20:40:00,8.0,1030.0,0.0,95.0,8.8,57.0,0.0
2016-06-01 20:45:00,7.9,1030.0,0.0,95.0,8.7,56.0,0.0
2016-06-01 21:00:00,7.9,1030.0,0.0,95.0,8.7,56.0,1.4
2016-06-01 21:05:00,7.9,1030.0,0.0,95.0,8.7,56.0,3.2
2016-06-01 21:15:00,7.8,1030.0,0.0,94.0,8.7,67.0,0.0
2016-06-01 21:25:00,7.7,1030.0,0.0,93.0,8.8,79.0,1.4
2016-06-01 21:30:00,7.6,1030.0,0.0,92.0,8.8,91.0,3.2
2016-06-01 21:35:00,7.4,1030.0,0.0,91.0,8.8,102.0,3.2
2016-06-01 21:40:00,7.4,1030.0,0.0,91.0,8.8,102.0,0.0
2016-06-01 21:51:00,7.3,1030.0,0.0,91.0,8.7,101.0,0.0
2016-06-01 22:01:00,7.3,1030.0,0.0,91.0,8.7,101.0,3.2
2016-06-01 22:11:00,7.5,1030.0,0.0,92.0,8.7,90.0,1.4
2016-06-01 22:16:00,7.2,1030.0,0.0,91.0,8.6,101.0,0.0
2016-06-01 22:21:00,7.1,1030.0,0.0,91.0,8.5,100.0,1.4
2016-06-01 22:26:00,7.0,1030.0,0.0,90.0,8.5,111.0,1.4
2016-06-01 22:31:00,7.0,1030.0,0.0,91.0,8.4,99.0,1.4
2016-06-01 22:36:00,6.8,1030.0,0.0,90.0,8.3,109.0,3.2
2016-06-01 22:41:00,6.8,1030.0,0.0,90.0,8.3,109.0,1.4
2016-06-01 22:51:00,6.6,1030.0,0.0,89.0,8.3,120.0,1.4
2016-06-01 22:57:00,6.4,1030.0,0.0,88.0,8.3,131.0,1.4
2016-06-01 23:07:00,6.6,1030.0,0.0,89.0,8.3,120.0,3.2
2016-06-01 23:17:00,6.4,1030.0,0.0,88.0,8.3,131.0,3.2
2016-06-01 23:27:00,6.5,1030.0,0.0,89.0,8.2,120.0,0.0
2016-06-01 23:32:00,6.5,1030.0,0.0,89.0,8.2,120.0,1.4
2016-06-01 23:42:00,6.5,1029.7,0.0,90.0,8.0,107.0,0.0
2016-06-01 23:47:00,6.4,1029.7,0.0,90.0,7.9,107.0,0.0
2016-06-01 23:52:00,6.4,1029.3,0.0,91.0,7.8,95.0,1.4
2016-06-02 00:02:00,6.2,1029.3,0.0,89.0,7.9,117.0,0.0
2016-06-02 00:07:00,6.3,1029.3,0.0,89.0,8.0,118.0,0.0
2016-06-02 00:22:00,6.4,1029.3,0.0,89.0,8.1,119.0,1.4
2016-06-02 00:32:00,6.5,1029.3,0.0,90.0,8.0,107.0,0.0
2016-06-02 00:37:00,6.3,1029.3,0.0,90.0,7.8,106.0,0.0
2016-06-02 00:42:00,6.4,1029.0,0.0,91.0,7.8,95.0,0.0
2016-06-02 00:48:00,6.3,1029.0,0.0,91.0,7.7,95.0,0.0
2016-06-02 00:53:00,6.4,1029.0,0.0,92.0,7.6,83.0,0.0
2016-06-02 00:58:00,6.2,1029.0,0.0,92.0,7.4,82.0,0.0
2016-06-02 01:03:00,6.3,1029.0,0.0,93.0,7.4,72.0,0.0
2016-06-02 01:13:00,6.3,1028.7,0.0,93.0,7.4,72.0,0.0
2016-06-02 01:23:00,6.4,1028.7,0.0,93.0,7.5,73.0,1.4
2016-06-02 01:28:00,6.6,1028.7,0.0,94.0,7.5,62.0,1.4
2016-06-02 01:38:00,6.6,1028.7,0.0,94.0,7.5,62.0,0.0
2016-06-02 01:43:00,6.6,1029.0,0.0,94.0,7.5,62.0,0.0
2016-06-02 01:53:00,6.5,1029.0,0.0,94.0,7.4,62.0,0.0
2016-06-02 02:08:00,6.5,1028.7,0.0,94.0,7.4,62.0,0.0
2016-06-02 02:33:00,6.4,1028.7,0.0,94.0,7.3,61.0,0.0
2016-06-02 02:38:00,6.3,1028.7,0.0,94.0,7.2,61.0,0.0
2016-06-02 02:43:00,6.2,1028.7,0.0,94.0,7.1,61.0,0.0
2016-06-02 02:48:00,6.2,1029.0,0.0,94.0,7.1,61.0,0.0
2016-06-02 02:53:00,6.1,1029.0,0.0,94.0,7.0,60.0,0.0
2016-06-02 02:58:00,6.2,1028.7,0.0,95.0,6.9,50.0,0.0
2016-06-02 03:28:00,6.3,1028.3,0.0,95.0,7.0,50.0,0.0
2016-06-02 03:33:00,6.4,1028.3,0.0,95.0,7.1,50.0,0.0
2016-06-02 03:43:00,6.2,1028.3,0.0,95.0,6.9,50.0,0.0
2016-06-02 04:09:00,6.1,1028.3,0.0,95.0,6.8,49.0,0.0
2016-06-02 04:14:00,6.0,1028.3,0.0,95.0,6.7,49.0,0.0
2016-06-02 04:24:00,5.9,1028.3,0.0,95.0,6.6,49.0,0.0
2016-06-02 04:29:00,5.7,1028.3,0.0,95.0,6.4,48.0,0.0
2016-06-02 04:34:00,5.8,1028.3,0.0,96.0,6.4,38.0,0.0
2016-06-02 04:39:00,5.5,1028.3,0.0,95.0,6.2,47.0,0.0
2016-06-02 04:44:00,5.4,1028.3,0.0,95.0,6.1,47.0,0.0
2016-06-02 04:49:00,5.2,1028.3,0.0,95.0,5.9,46.0,0.0
2016-06-02 04:54:00,5.2,1028.3,0.0,96.0,5.8,37.0,0.0
2016-06-02 05:04:00,5.1,1028.3,0.0,96.0,5.7,37.0,0.0
2016-06-02 05:35:00,5.2,1028.7,0.0,96.0,5.8,37.0,0.0
2016-06-02 05:39:00,5.1,1028.7,0.0,96.0,5.7,37.0,0.0
2016-06-02 06:05:00,5.3,1028.7,0.0,96.0,5.9,37.0,0.0
2016-06-02 06:10:00,5.3,1029.0,0.0,96.0,5.9,37.0,0.0
2016-06-02 06:20:00,5.4,1029.0,0.0,96.0,6.0,37.0,0.0
2016-06-02 06:25:00,5.5,1029.0,0.0,96.0,6.1,38.0,0.0
2016-06-02 06:40:00,5.5,1029.3,0.0,96.0,6.1,38.0,0.0
2016-06-02 06:45:00,5.6,1029.3,0.0,96.0,6.2,38.0,0.0
2016-06-02 07:15:00,5.7,1029.3,0.0,96.0,6.3,38.0,0.0
2016-06-02 07:30:00,5.8,1029.3,0.0,96.0,6.4,38.0,0.0
2016-06-02 07:35:00,6.0,1029.3,0.0,96.0,6.6,39.0,0.0
2016-06-02 07:41:00,6.2,1029.3,0.0,96.0,6.8,40.0,0.0
2016-06-02 07:46:00,6.3,1029.3,0.0,96.0,6.9,40.0,0.0
2016-06-02 07:51:00,6.5,1029.7,0.0,96.0,7.1,40.0,0.0
2016-06-02 07:56:00,6.6,1029.7,0.0,96.0,7.2,41.0,0.0
2016-06-02 08:06:00,6.7,1029.7,0.0,95.0,7.4,51.0,0.0
2016-06-02 08:11:00,6.9,1029.7,0.0,95.0,7.6,52.0,0.0
2016-06-02 08:16:00,6.9,1029.7,0.0,95.0,7.7,53.0,0.0
2016-06-02 08:21:00,6.9,1029.7,0.0,94.0,7.8,63.0,0.0
2016-06-02 08:26:00,6.7,1029.7,0.0,93.0,7.8,74.0,0.0
2016-06-02 08:31:00,6.9,1029.7,0.0,93.0,8.0,75.0,0.0
2016-06-02 08:36:00,7.1,1029.7,0.0,93.0,8.2,76.0,0.0
2016-06-02 08:41:00,6.9,1029.7,0.0,91.0,8.3,99.0,1.4
2016-06-02 08:46:00,7.0,1029.7,0.0,91.0,8.4,99.0,0.0
2016-06-02 08:51:00,7.1,1029.7,0.0,90.0,8.6,112.0,0.0
2016-06-02 09:01:00,6.8,1029.7,0.0,88.0,8.7,135.0,0.0
2016-06-02 09:06:00,6.9,1029.7,0.0,88.0,8.8,136.0,0.0
2016-06-02 09:16:00,7.1,1030.0,0.0,87.0,9.1,150.0,1.4
2016-06-02 09:21:00,7.0,1029.7,0.0,86.0,9.2,163.0,1.4
2016-06-02 09:26:00,7.1,1029.7,0.0,86.0,9.3,164.0,1.4
2016-06-02 09:31:00,7.2,1030.0,0.0,85.0,9.6,179.0,1.4
2016-06-02 09:36:00,7.1,1030.0,0.0,83.0,9.9,207.0,3.2
2016-06-02 09:42:00,7.5,1030.0,0.0,82.0,10.4,227.0,3.2
2016-06-02 09:47:00,7.6,1030.0,0.0,81.0,10.7,244.0,1.4
2016-06-02 09:52:00,7.5,1030.0,0.0,80.0,10.8,259.0,1.4
2016-06-02 09:57:00,7.4,1030.0,0.0,79.0,10.9,274.0,1.4
2016-06-02 10:02:00,7.2,1030.0,0.0,78.0,10.9,287.0,3.2
2016-06-02 10:07:00,7.3,1030.0,0.0,77.0,11.2,306.0,3.2
2016-06-02 10:12:00,7.7,1030.0,0.0,78.0,11.4,297.0,4.7
2016-06-02 10:17:00,7.3,1030.0,0.0,76.0,11.4,323.0,6.4
2016-06-02 10:22:00,7.5,1030.0,0.0,77.0,11.4,310.0,1.4
2016-06-02 10:27:00,7.6,1030.0,0.0,77.0,11.5,312.0,3.2
2016-06-02 10:32:00,7.8,1029.7,0.0,77.0,11.7,316.0,1.4
2016-06-02 10:37:00,7.5,1029.7,0.0,75.0,11.8,346.0,1.4
2016-06-02 10:42:00,7.4,1029.7,0.0,74.0,11.9,362.0,4.7
2016-06-02 10:47:00,7.3,1029.7,0.0,74.0,11.8,360.0,1.4
2016-06-02 10:52:00,7.4,1029.3,0.0,75.0,11.7,344.0,1.4
2016-06-02 10:57:00,7.2,1029.3,0.0,74.0,11.7,357.0,1.4
2016-06-02 11:02:00,7.4,1029.3,0.0,75.0,11.7,344.0,0.0
2016-06-02 11:07:00,7.5,1029.3,0.0,75.0,11.8,346.0,1.4
2016-06-02 11:12:00,7.2,1029.0,0.0,73.0,11.9,376.0,1.4
2016-06-02 11:17:00,7.6,1029.0,0.0,74.0,12.1,367.0,4.7
2016-06-02 11:22:00,7.5,1029.0,0.0,74.0,12.0,365.0,3.2
2016-06-02 11:27:00,8.1,1029.0,0.0,75.0,12.4,360.0,1.4
2016-06-02 11:32:00,7.6,1028.7,0.0,72.0,12.5,406.0,3.2
2016-06-02 11:37:00,7.8,1028.7,0.0,74.0,12.3,372.0,1.4
2016-06-02 11:42:00,7.9,1028.7,0.0,73.0,12.6,394.0,1.4
2016-06-02 11:47:00,7.7,1028.3,0.0,71.0,12.8,429.0,1.4
2016-06-02 11:52:00,7.8,1028.3,0.0,72.0,12.7,411.0,0.0
2016-06-02 11:57:00,7.9,1028.3,0.0,70.0,13.3,458.0,1.4
2016-06-02 12:02:00,7.9,1028.3,0.0,68.0,13.7,502.0,1.4
2016-06-02 12:07:00,7.6,1028.3,0.0,67.0,13.6,514.0,3.2
2016-06-02 12:13:00,7.6,1028.0,0.0,66.0,13.8,536.0,1.4
2016-06-02 12:18:00,7.7,1028.0,0.0,67.0,13.7,517.0,0.0
2016-06-02 12:23:00,7.8,1028.0,0.0,66.0,14.1,547.0,1.4
2016-06-02 12:28:00,7.6,1028.0,0.0,65.0,14.1,563.0,0.0
2016-06-02 12:33:00,7.8,1027.7,0.0,66.0,14.1,547.0,3.2
2016-06-02 12:38:00,8.0,1027.7,0.0,66.0,14.3,554.0,3.2
2016-06-02 12:43:00,8.0,1027.7,0.0,65.0,14.5,578.0,1.4
2016-06-02 12:48:00,7.6,1027.7,0.0,63.0,14.6,615.0,0.0
2016-06-02 12:53:00,7.4,1027.3,0.0,64.0,14.1,579.0,0.0
2016-06-02 13:03:00,7.9,1027.3,0.0,68.0,13.7,502.0,1.4
2016-06-02 13:08:00,7.9,1027.3,0.0,66.0,14.2,551.0,1.4
2016-06-02 13:13:00,7.8,1027.3,0.0,66.0,14.1,547.0,0.0
2016-06-02 13:18:00,7.2,1027.3,0.0,65.0,13.7,549.0,1.4
2016-06-02 13:23:00,7.6,1027.3,0.0,66.0,13.8,536.0,0.0
2016-06-02 13:33:00,7.2,1027.0,0.0,64.0,13.9,572.0,1.4
2016-06-02 13:38:00,7.4,1027.0,0.0,64.0,14.1,579.0,1.4
2016-06-02 13:43:00,7.4,1027.0,0.0,63.0,14.3,603.0,0.0
2016-06-02 13:48:00,7.6,1027.0,0.0,65.0,14.1,563.0,0.0
2016-06-02 13:53:00,7.3,1027.0,0.0,63.0,14.2,599.0,1.4
2016-06-02 13:58:00,7.4,1027.0,0.0,63.0,14.3,603.0,4.7
2016-06-02 14:03:00,7.1,1026.6,0.0,62.0,14.3,619.0,4.7
2016-06-02 14:08:00,7.2,1026.6,0.0,63.0,14.1,595.0,1.4
2016-06-02 14:13:00,7.4,1026.6,0.0,63.0,14.4,607.0,4.7
2016-06-02 14:18:00,7.5,1026.6,0.0,62.0,14.7,635.0,1.4
2016-06-02 14:23:00,7.8,1026.6,0.0,63.0,14.8,623.0,3.2
2016-06-02 14:38:00,7.5,1026.6,0.0,62.0,14.7,635.0,3.2
2016-06-02 14:43:00,7.4,1026.6,0.0,62.0,14.6,631.0,4.7
